gene,BRCA_vs_KIRC,BRCA_vs_LUAD,BRCA_vs_PRAD,BRCA_vs_COAD,KIRC_vs_LUAD,KIRC_vs_PRAD,KIRC_vs_COAD,LUAD_vs_PRAD,LUAD_vs_COAD,PRAD_vs_COAD
gene_10266,0.23863645499934472,0.13450274495344317,0.3806116257809644,0.48734201605718913,0.3731391999527879,0.6192480807803091,0.7259784710565338,0.24610888082752125,0.35283927110374597,0.10673039027622472
gene_11355,0.28418387183986604,0.19831974437278826,0.23133683112875522,0.1933067663019939,0.48250361621265425,0.05284704071111079,0.4774906381418599,0.42965657550154346,0.005012978070794372,0.4246435974307491
gene_13517,0.23236159738652906,0.017497394643283704,0.4263269349146403,0.24115061137799726,0.21486420274324536,0.6586885323011694,0.4735122087645263,0.443824329557924,0.25864800602128096,0.18517632353664304
gene_18810,0.023830679402292804,0.392141810854836,0.5024953419412541,0.6835552347450816,0.36831113145254324,0.47866466253896134,0.6597245553427888,0.1103535310864181,0.2914134238902456,0.1810598928038275
gene_7964,0.8310841860308879,0.6478905827365903,0.480788697520326,0.6640620291893584,0.18319360329429757,0.3502954885105619,0.16702215684152943,0.16710188521626435,0.016171446452768135,0.18327333166903248
gene_18745,0.045986842064412795,0.22312631572261277,0.7275620184211515,0.05965844364631873,0.1771394736582,0.6815751763567387,0.10564528571073153,0.5044357026985387,0.2827847593689315,0.7872204620674702
gene_13298,0.06619246807835188,0.3601789751465473,0.32190421989373474,0.038837005101167346,0.42637144322489917,0.38809668797208663,0.10502947317951923,0.03827475525281254,0.32134197004537995,0.2830672147925674
gene_3843,0.6541588209233025,0.29446506469070066,0.0453086041517263,0.578342275017559,0.3596937562326018,0.6994674250750288,0.0758165459057435,0.33977366884242693,0.2838772103268583,0.6236508791692852
gene_3439,0.7395639719847299,0.06678734026126942,0.012975774071224093,0.13732361812693597,0.6727766317234605,0.7265881979135057,0.6022403538577938,0.05381156619004533,0.07053627786566656,0.12434784405571189
gene_12320,0.1960333047275658,0.15685315093997115,0.17336743066382726,0.436130979496869,0.03918015378759468,0.36940073539139306,0.6321642842244348,0.3302205816037984,0.5929841304368402,0.26276354883304176
gene_13462,0.43328237632832234,0.33492397316633593,0.25763273683446186,0.46337333960383387,0.09835840316198641,0.17564963949386045,0.030090963275511536,0.07729123633187404,0.12844936643749796,0.205740602769372
gene_19296,0.4334908908409606,0.3678650238074684,0.8121322705504624,0.32034826465746313,0.06562586703349221,0.3786413797095018,0.11314262618349746,0.444267246742994,0.04751675915000525,0.49178400589299925
gene_17920,0.4250165866177833,0.24949052997259702,0.10948550647941724,0.08811395215368029,0.17552605664518628,0.31553108013836606,0.5131305387714636,0.14000502349317978,0.3376044821262773,0.19759945863309752
gene_19373,0.43587465853912427,0.2953799853731287,0.01727638252715881,0.8016061524709536,0.14049467316599556,0.45315104106628307,0.36573149393182935,0.3126563679002875,0.506226167097825,0.8188825349981124
gene_6733,0.6850736600712098,0.13795002039060206,0.011434051400721928,0.031847714000207125,0.5471236396806078,0.6736396086704879,0.6532259460710027,0.1265159689898801,0.10610230639039492,0.020413662599485197
gene_19148,0.6713609607938857,0.24882901881495811,0.1861865037638029,0.358988624863208,0.4225319419789276,0.48517445703008283,0.31237233593067776,0.0626425150511552,0.11015960604824987,0.17280212109940507
gene_19153,0.7745178756075247,0.01304818039869822,0.02289316927991131,0.4444488958764709,0.7614696952088265,0.7516247063276134,0.33006897973105376,0.009844988881213091,0.4314007154777727,0.4215557265965596
gene_203,0.06308637452355917,0.1062994531192536,0.5897582165700969,0.0731962560220954,0.16938582764281276,0.652844591093656,0.13628263054565457,0.48345876345084327,0.0331031970971582,0.5165619605480014
gene_4866,0.06664073539934809,0.1446649371821281,0.5433254577119804,0.29115587745224425,0.07802420178278002,0.4766847223126323,0.2245151420528962,0.3986605205298523,0.14649094027011617,0.2521695802597361
gene_440,0.5931898674820325,0.026885461122932885,0.22578383774777616,0.04061193625893622,0.6200753286049654,0.3674060297342563,0.5525779312230963,0.25266929887070905,0.0674973973818691,0.18517190148883994
gene_12995,0.12257106796914988,0.011731099051172821,0.7457639215544367,0.01871026514665233,0.11083996891797707,0.6231928535852868,0.10386080282249754,0.7340328225032638,0.006979166095479508,0.7270536564077843
gene_15899,0.008866309242691122,0.5632590811536422,0.0074385804312434595,0.009566981162480667,0.5721253903963334,0.01630488967393458,0.0007006719197895452,0.5558205007223987,0.5728260623161229,0.017005561593724128
gene_16342,0.7169334476349443,0.006223424754627532,0.13262019580925166,0.34911117545052184,0.7107100228803167,0.5843132518256926,0.3678222721844224,0.12639677105462413,0.3428877506958943,0.21649097964127018
gene_11388,0.29802003658469856,0.18818732971181634,0.4051220716722537,0.12868012210035598,0.10983270687288221,0.7031421082569523,0.16933991448434257,0.5933094013840701,0.05950720761146036,0.5338021937726097
gene_17905,0.4858728741792737,0.5110469430767152,0.5230565851190631,0.5571574807128619,0.025174068897441455,0.03718371093978929,0.07128460653358813,0.012009642042347835,0.04611053763614668,0.03410089559379884
gene_11249,0.03185481553450728,0.4293789256112488,0.010388842794657516,0.3195275055234491,0.39752411007674154,0.042243658329164796,0.28767268998894185,0.43976776840590637,0.10985142008779969,0.3299163483181067
gene_219,0.7994493434944429,0.006613301912926153,0.024727123891148544,0.006032870454767964,0.8060626454073689,0.7747222196032942,0.8054822139492108,0.0313404258040747,0.0005804314581581895,0.03075999434591651
gene_4476,0.3691834132964351,0.3752068121509707,0.06695851562608562,0.21953408153894155,0.7443902254474059,0.3022248976703495,0.14964933175749356,0.4421653277770563,0.5947408936899122,0.15257556591285593
gene_13916,0.4548642197587458,0.030434734329415014,0.1635643268643937,0.2298164725702867,0.4244294854293308,0.6184285466231395,0.6846806923290325,0.19399906119380872,0.2602512068997017,0.066252145705893
gene_16169,0.7809207818133806,0.01887113795524183,0.06922668874712061,0.05028185712748849,0.7997919197686225,0.7116940930662601,0.7306389246858922,0.08809782670236244,0.06915299508273032,0.01894483161963212
gene_11346,0.18196650076520376,0.30411472691741237,0.2653917294431473,0.7897525993728709,0.1221482261522086,0.08342522867794355,0.6077860986076671,0.03872299747426505,0.48563787245545853,0.5243608699297235
gene_19151,0.7111735501955445,0.11690960249547915,0.13843893760578987,0.16571514962885184,0.5942639477000654,0.5727346125897547,0.5454584005666927,0.021529335110310743,0.048805547133372706,0.027276212023061963
gene_1510,0.751293583723061,0.044799666883310524,0.028158705602464612,0.03464124474616459,0.7064939168397505,0.7231348781205964,0.7166523389768964,0.016640961280845912,0.010158422137145934,0.006482539143699978
gene_7234,0.40101359174835083,0.3339561437669927,0.22566609022992512,0.2389987356651352,0.0670574479813582,0.626679681978276,0.16201485608321567,0.5596222339969178,0.09495740810185747,0.4646648258950603
gene_6593,0.6275307232840843,0.0767884769268482,0.10752002133068617,0.2191074771168473,0.5507422463572361,0.7350507446147705,0.408423246167237,0.18430849825753437,0.1423190001899991,0.32662749844753347
gene_16132,0.7366303629638891,0.02079976783522712,0.0007897246978591059,0.0005917334668199652,0.715830595128662,0.7374200876617483,0.7360386294970691,0.021589492533086226,0.020208034368407155,0.001381458164679071
gene_7489,0.559539847878475,0.2467244598027924,0.17387639732485016,0.045448654309199754,0.31281538807568254,0.3856634505536248,0.5140911935692751,0.07284806247794223,0.20127580549359264,0.1284277430156504
gene_4160,0.20651381007897485,0.2408808503290858,0.030281892225033136,0.25946878239907634,0.03436704025011094,0.1762319178539417,0.05295497232010145,0.21059895810405266,0.018587932069990508,0.22918689017404317
gene_6370,0.2652954909812018,0.23426143690168078,0.05517862222572969,0.015842592943456774,0.031034054079521034,0.3204741132069315,0.249452898037745,0.28944005912741044,0.21841884395822397,0.07102121516918647
gene_9254,0.37590096971030096,0.23532551075672864,0.013946969387461317,0.39391775709396337,0.14057545895357235,0.3898479390977623,0.018016787383662414,0.24927248014418996,0.15859224633723476,0.4078647264814247
gene_19159,0.719087111012001,0.06906704910294019,0.01776396722288994,0.3042761943562938,0.6500200619090608,0.7368510782348909,0.41481091665570713,0.08683101632583012,0.23520914525335362,0.32204016157918375
gene_4567,0.38741139421484505,0.1381886545979425,0.3143640262701452,0.31921511303243066,0.5256000488127875,0.07304736794469982,0.06819628118241433,0.4525526808680877,0.45740376763037316,0.004851086762285489
gene_9169,0.23933894543971307,0.14913468816710257,0.41200349490787813,0.10916633482129345,0.38847363360681564,0.6513424403475913,0.3485052802610065,0.26286880674077556,0.039968353345809116,0.3028371600865847
gene_11903,0.010623464616173748,0.8164708615394347,0.16572648313131577,0.0963978135503765,0.8270943261556084,0.17634994774748952,0.10702127816655024,0.6507443784081189,0.7200730479890582,0.06932866958093929
gene_17109,0.5747154265972002,0.12804361953606058,0.1779938125533238,0.21373999600204763,0.4466718070611396,0.752709239150524,0.3609754305951526,0.3060374320893844,0.08569637646598705,0.39173380855537143
gene_5453,0.42383165905147163,0.3763831298862447,0.7747045883705799,0.38893302306357963,0.047448529165226905,0.3508729293191082,0.034898635987892,0.3983214584843351,0.012549893177334903,0.3857715653070002
gene_15586,0.24053069785312975,0.4272992719399528,0.20480052478344704,0.4366398914672199,0.18676857408682307,0.03573017306968271,0.19610919361409015,0.22249874715650578,0.009340619527267086,0.23183936668377286
gene_9225,0.37368990764688736,0.30574729908833254,0.02478758233667472,0.41838566316332554,0.0679426085585548,0.3489023253102126,0.0446957555164382,0.2809597167516578,0.112638364074993,0.3935980808266508
gene_9529,0.2535431757060714,0.1867235037027426,0.09647904548154526,0.7541004627131449,0.06681967200332878,0.15706413022452612,0.5005572870070736,0.09024445822119734,0.5673769590104023,0.6576214172315997
gene_6369,0.26554771872097827,0.40209830887961157,0.0100470948928304,0.08578405708265643,0.1365505901586333,0.27559481361380866,0.1797636616383218,0.41214540377244197,0.3163142517969551,0.09583115197548683
gene_11358,0.38138237889379145,0.35355804214928244,0.25532968824244295,0.35098066376473813,0.027824336744508966,0.12605269065134847,0.030401715129053306,0.09822835390683951,0.002577378384544339,0.09565097552229518
gene_7792,0.6834526130634079,0.38362132051853265,0.07599720491208306,0.6150928803769374,0.2998312925448752,0.6074554081513248,0.06835973268647044,0.3076241156064496,0.23147155985840479,0.5390956754648544
gene_13976,0.0025575015000097326,0.0021617544138808117,0.8412875509566741,0.36155883767727265,0.004719255913890544,0.8438450524566838,0.36411633917728237,0.8391257965427933,0.3593970832633918,0.4797287132794015
gene_706,0.5374157480809292,0.5577237638885633,0.4276273021239576,0.5597616546452469,0.020308015807634118,0.10978844595697154,0.022345906564317727,0.13009646176460565,0.00203789075668361,0.13213435252128927
gene_220,0.7727077354313264,0.003905532984584014,0.017009224258053547,0.0005302646008293853,0.7766132684159105,0.7556985111732729,0.772177470830497,0.02091475724263756,0.004435797585413399,0.01647895965722416
gene_18135,0.008996767748403479,0.019949620109818517,0.7252333201021038,0.010952748210785582,0.028946387858221997,0.7342300878505074,0.019949515959189063,0.7052836999922854,0.008996871899032935,0.7142805718913183
gene_11566,0.6825916294566623,0.07011328040216791,0.012468654159807815,0.03092212053795161,0.7527049098588302,0.6950602836164701,0.7135137499946139,0.057644626242360095,0.0391911598642163,0.018453466378143796
gene_17145,0.12812632528741696,0.4195265385621767,0.15091973003161013,0.5463443140318438,0.29140021327475973,0.022793404744193196,0.41821798874442684,0.26860680853056657,0.1268177754696671,0.39542458400023367
gene_8801,0.6582750006845783,0.04348047914562403,0.01851842278982682,0.03608914060672158,0.6147945215389543,0.6767934234744052,0.6943641412913,0.06199890193545085,0.07956961975234561,0.01757071781689476
gene_11353,0.07460590243223288,0.03885154381483384,0.15816972319067218,0.5755818266573525,0.035754358617399035,0.23277562562290505,0.6501877290895853,0.19702126700550604,0.6144333704721863,0.4174121034666803
gene_19313,0.4691837469171807,0.40649024887495805,0.8356850910529598,0.41213495542762946,0.06269349804222263,0.36650134413577923,0.05704879148955122,0.42919484217800186,0.005644706552671408,0.42355013562533045
gene_4422,0.1773727585732035,0.5710626783607171,0.08350901255678568,0.3573741207694894,0.3936899197875136,0.09386374601641784,0.18000136219628587,0.48755366580393145,0.21368855759122773,0.2738651082127037
gene_134,0.48655713011914953,0.24835275442454352,0.12466134878524332,0.49604869882006836,0.238204375694606,0.3618957813339062,0.009491568700918829,0.1236914056393002,0.24769594439552484,0.37138735003482504
gene_7896,0.6076677995969278,0.5209659982819028,0.03485536773931808,0.7157325130728545,0.08670180131502503,0.5728124318576098,0.10806471347592661,0.48611063054258474,0.19476651479095164,0.6808771453335364
gene_14818,0.3952673330608517,0.033562377207872265,0.029151104304205713,0.39657526667831416,0.36170495585297946,0.366116228756646,0.0013079336174624534,0.004411272903666552,0.3630128894704419,0.36742416237410847
gene_7395,0.09905244659887427,0.28285695436336367,0.09255106626375145,0.6528202895606287,0.3819094009622379,0.19160351286262572,0.7518727361595029,0.19030588809961219,0.369963335197265,0.5602692232968771
gene_2277,0.3244533953033674,0.1216912750171722,0.17137410393185543,0.3110100723679328,0.4461446703205396,0.15307929137151197,0.013443322935434567,0.2930653789490276,0.432701347385105,0.1396359684360774
gene_15895,0.004021844455125642,0.7517037486999059,0.05454262705352039,0.013674468370370656,0.7557255931550315,0.058564471508646035,0.0176963128254963,0.6971611216463854,0.7380292803295352,0.04086815868314973
gene_4031,0.45872713014252153,0.15230852688261376,0.5103159039627192,0.1747024682389543,0.3064186032599078,0.05158877382019769,0.28402466190356723,0.3580073770801055,0.02239394135634054,0.33561343572376495
gene_7943,0.08526335758420195,0.22208766157282722,0.231133852689281,0.30554782486455645,0.30735101915702917,0.14587049510507905,0.2202844672803545,0.4532215142621082,0.5276354864373837,0.07441397217527546
gene_3869,0.25866205333691894,0.24805798764431833,0.1278816474845626,0.24184212771388228,0.010604065692600606,0.13078040585235634,0.016819925623036656,0.12017634015975573,0.006215859930436052,0.11396048022931968
gene_9467,0.1827578212338848,0.25854733244341144,0.11967279169955819,0.35136926675286817,0.4413051536772962,0.302430612933443,0.534127087986753,0.13887454074385325,0.09282193430945673,0.23169647505330998
gene_16337,0.6833634081595324,0.06664844361376752,0.03721917720809019,0.7519519049986353,0.6167149645457649,0.6461442309514422,0.06858849683910284,0.029429266405677335,0.6853034613848678,0.7147327277905451
gene_16246,0.7162141025565515,0.01594279702914829,0.09130899931660946,0.05770365164358754,0.7321568995856997,0.807523101873161,0.773917754200139,0.07536620228746117,0.04176085461443925,0.033605347673021924
gene_2506,0.029115231937394542,0.5569622165462428,0.05919776372344526,0.22869333777801606,0.5860774484836373,0.03008253178605072,0.2578085697154106,0.616159980269688,0.3282688787682267,0.28789110150146136
gene_12568,0.15260255151462757,0.11772162371647855,0.6158319715318497,0.09097464337908892,0.27032417523110613,0.4632294200172221,0.061627908135538645,0.7335535952483282,0.2086962670955675,0.5248573281527608
gene_16392,0.7619530646954248,0.07721797798056719,0.08407271592815223,0.00566949727331463,0.6847350867148576,0.6778803487672725,0.7562835674221102,0.006854737947585038,0.07154848070725256,0.0784032186548376
gene_16402,0.6151351612611946,0.2260044322571209,0.08988716066296494,0.02264645722330154,0.3891307290040737,0.5252480005982296,0.6377816184844961,0.13611727159415596,0.24865088948042244,0.11253361788626648
gene_7490,0.6088558979591285,0.19889342225745105,0.03326910389420153,0.007019139448008013,0.40996247570167743,0.575586794064927,0.6018367585111205,0.16562431836324953,0.19187428280944305,0.026249964446193513
gene_4617,0.3941255298768942,0.37070054008637304,0.8534443035410677,0.40252046016361853,0.023424989790521156,0.4593187736641735,0.008394930286724334,0.48274376345469466,0.03181992007724549,0.4509238433774492
gene_4737,0.6197970523859675,0.22344180132013391,0.25309550469141223,0.6523668375709122,0.3963552510658335,0.3667015476945552,0.03256978518494469,0.029653703371278317,0.4289250362507782,0.3992713328794999
gene_15894,0.008773390320781865,0.7011489524254549,0.021310232227158343,0.22981873198263347,0.6923755621046731,0.030083622547940208,0.2210453416618516,0.7224591846526134,0.4713302204428215,0.2511289642097918
gene_13084,0.4705192383657898,0.07659599852720189,0.10870411297139172,0.4041387358204075,0.5471152368929917,0.5792233513371815,0.0663805025453823,0.03210811444418983,0.4807347343476094,0.5128428487917992
gene_5836,0.32022167182543587,0.09423857229507818,0.14703811995976135,0.1721543292200921,0.4144602441205141,0.4672597917851972,0.492376001045528,0.05279954766468318,0.07791575692501393,0.02511620926033075
gene_9652,0.6123041132629922,0.5190656748638963,0.36687988232205127,0.6369936006439012,0.0932384383990958,0.2454242309409409,0.02468948738090901,0.15218579254184508,0.11792792578000481,0.2701137183218499
gene_3921,0.7300857366350835,0.07854186740513715,0.022059980060478032,0.7553021150442061,0.6515438692299462,0.7521457166955614,0.02521637840912261,0.10060184746561518,0.6767602476390688,0.777362095104684
gene_2248,0.49509086610009206,0.4600887896159541,0.12302228748071153,0.5338398558724955,0.03500207648413792,0.37206857861938053,0.038748989772403375,0.3370665021352426,0.07375106625654129,0.4108175683917839
gene_18383,0.15524003334102474,0.43171911981148187,0.03790798704625875,0.5768037778622461,0.5869591531525066,0.1931480203872835,0.7320438112032708,0.3938111327652231,0.1450846580507642,0.5388957908159873
gene_19648,0.02851636312116379,0.528574225130259,0.05673534265344599,0.05682859913471875,0.5570905882514228,0.028218979532282203,0.02831223601355496,0.585309567783705,0.5854028242649778,9.325648127275592e-05
gene_18753,0.3552625284579647,0.2836236856405827,0.3799637971934045,0.35112848468199465,0.071638842817382,0.7352263256513691,0.00413404377597007,0.6635874828339872,0.06750479904141193,0.7310922818753991
gene_3737,0.04702923184799686,0.015007130239719987,0.695394313244027,0.05755527513815456,0.03202210160827687,0.7424235450920239,0.010526043290157699,0.710401443483747,0.04254814489843457,0.7529495883821816
gene_357,0.4382730305782468,0.4781950754058556,0.4621265520640032,0.4005064250715893,0.03992204482760879,0.023853521485756448,0.03776660550665749,0.01606852334185234,0.07768865033426628,0.06162012699241394
gene_7496,0.013500093625075982,0.06701739108241517,0.07692766259460082,0.13624866491478743,0.08051748470749115,0.0904277562196768,0.1497487585398634,0.009910271512185653,0.06923127383237226,0.05932100232018661
gene_5017,0.042559037618776704,0.4105536044116941,0.019573346862895927,0.4867499832562997,0.3679945667929174,0.022985690755880778,0.44419094563752304,0.39098025754879817,0.07619637884460562,0.4671766363934038
gene_13998,0.5517234181424846,0.13076324974409112,0.04909064122493685,0.7276333053036194,0.42096016839839356,0.5026327769175478,0.17590988716113476,0.08167260851915427,0.5968700555595283,0.6785426640786826
gene_4598,0.39335406335623274,0.3208491691555134,0.3506613059650249,0.40450252379922763,0.07250489420071929,0.04269275739120781,0.01114846044299489,0.029812136809511475,0.08365335464371418,0.0538412178342027
gene_15591,0.004079277667216136,0.5396014602915972,0.02192090380941887,0.02671865268688844,0.5436807379588132,0.017841626142202735,0.022639375019672305,0.561522364101016,0.5663201129784856,0.004797748877469567
gene_6935,0.5744031442785443,0.15185500491384596,0.11020772046219744,0.5254710448850521,0.42254813936469837,0.46419542381634693,0.04893209939349219,0.0416472844516485,0.3736160399712062,0.41526332442285474
gene_13413,0.13502293005118426,0.26939205195316474,0.14742638086048176,0.35390705489308016,0.13436912190198047,0.0124034508092975,0.2188841248418959,0.12196567109268297,0.08451500293991543,0.2064806740325984
gene_4178,0.04536836960077789,0.2419745553095151,0.7013657650188632,0.0643186460263292,0.287342924910293,0.7467341346196411,0.018950276425551305,0.4593912097093481,0.30629320133584426,0.7656844110451924
gene_17664,0.04838969221626743,0.022243558369949734,0.5867237111228037,0.10695480580305516,0.0261461338463177,0.5383340189065363,0.1553444980193226,0.564480152752854,0.1291983641730049,0.6936785169258589
gene_4247,0.25683422855168714,0.1979211650031025,0.2742835579781583,0.2727260484303195,0.05891306354858462,0.5311177865298454,0.015891819878632384,0.4722047229812608,0.074804883427217,0.5470096064084777
gene_8024,0.09567347271086135,0.3759930960032396,0.549195047840452,0.6228577109985214,0.47166656871410095,0.6448685205513134,0.7185311837093827,0.17320195183721246,0.2468646149952818,0.07366266315806935
gene_9051,0.2662742236500132,0.046606362919944244,0.33774016781396676,0.13039032488842847,0.31288058656995743,0.60401439146398,0.13588389876158474,0.2911338048940225,0.17699668780837272,0.46813049270239526
gene_7505,0.1676790187753885,0.11270308594494327,0.15713818674369406,0.05999651980949272,0.05497593283044522,0.010540832031694425,0.10768249896589577,0.04443510079875079,0.05270656613545055,0.09714166693420134
gene_18381,0.23926023598029075,0.17473385248231305,0.40370214567481094,0.2522815402316578,0.41399408846260377,0.6429623816551017,0.4915417762119485,0.2289682931924979,0.07754768774934473,0.15142060544315317
gene_3645,0.04101567447497986,0.33994959225307175,0.2854036918096665,0.6846016571633582,0.38096526672805164,0.32641936628464635,0.7256173316383381,0.05454590044340529,0.34465206491028644,0.39919796535369173
gene_1554,0.32511808749815196,0.18107475425611202,0.18183850309792982,0.33684531602954915,0.14404333324203994,0.5069565905960818,0.011727228531397182,0.36291325735404184,0.15577056177343712,0.518683819127479
gene_16372,0.5082729272030472,0.29663878273948807,0.5435091055607737,0.14337272511183713,0.2116341444635591,0.03523617835772652,0.36490020209121005,0.24687032282128563,0.15326605762765094,0.40013638044893657
gene_1858,0.8597375000123983,0.16703452908750116,0.0070374704948546075,0.12661641744999563,0.6927029709248972,0.8527000295175438,0.7331210825624027,0.15999705859264654,0.04041811163750553,0.11957894695514103
gene_4205,0.24252154946132987,0.258397565814084,0.022700628213024376,0.19759859197349847,0.015876016352754152,0.2198209212483055,0.44012014143482836,0.23569693760105964,0.4559961577875825,0.22029922018652284
gene_19913,0.4786323834913606,0.4340689102515193,0.821122394636866,0.4115305678100215,0.044563473239841334,0.34249001114550537,0.0671018156813391,0.3870534843853467,0.022538342441497772,0.4095918268268445
gene_1410,0.4246263272521894,0.1429168111554917,0.10898722962692386,0.2577660343862194,0.5675431384076811,0.5336135568791133,0.6823923616384088,0.03392958152856784,0.1148492232307277,0.14877880475929556
gene_3440,0.074304407935618,0.24390015480647598,0.1554259183913808,0.8212169469150559,0.16959574687085796,0.0811215104557628,0.7469125389794379,0.08847423641509516,0.57731679210858,0.6657910285236751
gene_5667,0.2192910037120525,0.12328647727752172,0.0051338855971114206,0.8938490436136157,0.09600452643453078,0.2141571181149411,0.6745580399015633,0.1181525916804103,0.770562566336094,0.8887151580165044
gene_19446,0.46597924725214324,0.3239738314608785,0.3821860482397686,0.5551735288447688,0.14200541579126474,0.08379319901237464,0.08919428159262552,0.0582122167788901,0.23119969738389026,0.17298748060500016
gene_2639,0.5343210625540212,0.37787932048843575,0.1393604749173471,0.5349294208511247,0.15644174206558548,0.6736815374713684,0.000608358297103484,0.5172397954057829,0.15705010036268896,0.6742898957684719
gene_13217,0.4161882718425485,0.312992756648493,0.2985708582872194,0.09771584228133229,0.7291810284910415,0.7147591301297679,0.5139041141238807,0.01442189836127361,0.21527691436716073,0.20085501600588712
gene_15668,0.43731994521476075,0.2624889393288874,0.3158229584337473,0.018427610874358957,0.6998088845436481,0.12149698678101342,0.4557475560891197,0.5783118977626347,0.24406132845452844,0.33425056930810626
