gene,BRCA_vs_KIRC,BRCA_vs_LUAD,BRCA_vs_PRAD,BRCA_vs_COAD,KIRC_vs_LUAD,KIRC_vs_PRAD,KIRC_vs_COAD,LUAD_vs_PRAD,LUAD_vs_COAD,PRAD_vs_COAD
gene_16283,0.11272558111506825,0.41097425462231996,0.18222106688901826,0.3228459010663868,0.2982486735072517,0.29494664800408654,0.435571482181455,0.5931953215113382,0.7338201556887067,0.1406248341773685
gene_9177,0.19010143178556904,0.20093076581965605,0.5433451032490122,0.14865967450624015,0.010829334034087021,0.7334465350345812,0.041441757279328875,0.7442758690686683,0.052271091313415896,0.6920047777552524
gene_3461,0.6873751080755258,0.14839463329865138,0.003134275048218803,0.6707835173745894,0.5389804747768745,0.6842408330273071,0.01659159070093641,0.14526035825043257,0.5223888840759381,0.6676492423263707
gene_8891,0.6608623349394667,0.4550773369446779,0.8523607192920394,0.5824627652815741,0.20578499799478883,0.19149838435257271,0.07839956965789252,0.39728338234736155,0.1273854283368963,0.26989795401046524
gene_2844,0.5473237621140015,0.15530996807172415,0.23533606140332392,0.2916545167079972,0.3920137940422774,0.7826598235173254,0.25566924540600433,0.39064602947504806,0.13634454863627304,0.5269905781113211
gene_12069,0.00918932999426559,0.038092154623304064,0.7270714837173822,0.0009664562566307974,0.047281484617569654,0.7362608137116478,0.010155786250896387,0.6889793290940781,0.03712569836667326,0.7261050274607513
gene_7965,0.6720927595843912,0.15190422204879445,9.480410131639319e-05,0.8189110296519355,0.5201885375355968,0.6719979554830748,0.14681827006754433,0.15180941794747804,0.6670068076031411,0.8188162255506192
gene_6410,0.21766080974097762,0.4589808547114477,0.049669196612562166,0.07071269343102331,0.2413200449704701,0.2673300063535398,0.28837350317200094,0.5086500513240099,0.529693548142471,0.021043496818461137
gene_11550,0.35015611316446027,0.6963110517064047,0.01035019778676552,0.05386829146635069,0.3461549385419445,0.3398059153776947,0.2962878216981095,0.6859608539196392,0.6424427602400541,0.043518093679585174
gene_10266,0.15285187932718225,0.1523600669764283,0.48037585867515686,0.5565118117240322,0.30521194630361054,0.6332277380023391,0.7093636910512144,0.3280157916987286,0.40415174474760396,0.07613595304887535
gene_11355,0.24267238534408167,0.3021371199089977,0.22463013580763036,0.21167292482447875,0.5448095052530794,0.01804224953645131,0.4543453101685604,0.5267672557166281,0.09046419508451897,0.4363030606321091
gene_13517,0.17614250788773972,0.0044443806921153906,0.36648295999827135,0.24655537362947905,0.17169812719562433,0.5426254678860111,0.42269788151721877,0.37092734069038674,0.25099975432159444,0.1199275863687923
gene_18810,0.00278734133476527,0.45783574297971763,0.5112144795536545,0.7124064396702723,0.4550484016449523,0.5084271382188892,0.709619098335507,0.05337873657393688,0.25457069669055465,0.20119196011661777
gene_7964,0.8377987394470391,0.6645153046684359,0.49375116927880425,0.661838919701266,0.1732834347786032,0.34404757016823484,0.17595981974577313,0.17076413538963164,0.0026763849671699314,0.1680877504224617
gene_18745,0.06396798627895324,0.1895297227483858,0.7310885654030345,0.07266231633851153,0.12556173646943256,0.6671205791240813,0.13663030261746476,0.5415588426546487,0.2621920390868973,0.8037508817415461
gene_13298,0.04021850512846077,0.4134482066511273,0.3325897739396397,0.0864577881143029,0.45366671177958806,0.37280827906810043,0.12667629324276367,0.08085843271148763,0.3269904185368244,0.24613198582533677
gene_3843,0.5905326703386913,0.3033946907498444,0.09209872910656812,0.6060797318513735,0.28713797958884685,0.6826313994452593,0.01554706151268237,0.3954934198564125,0.3026850411015292,0.6981784609579417
gene_3439,0.7507379176813818,0.06864788149553451,0.011344730236026602,0.15981098423426746,0.6820900361858473,0.7620826479174083,0.5909269334471143,0.07999261173156111,0.09116310273873295,0.17115571447029407
gene_12320,0.24299620696859386,0.20154788465543555,0.10448145468651754,0.44912781468317664,0.041448322313158315,0.3474776616551114,0.6921240216517706,0.3060293393419531,0.6506756993386122,0.3446463599966591
gene_13462,0.38617858805184474,0.2911733010021691,0.2184716776033263,0.43781917061503706,0.09500528704967565,0.16770691044851843,0.05164058256319231,0.07270162339884279,0.14664586961286794,0.21934749301171072
gene_19296,0.5861678297196833,0.40355134119852815,0.82512538209796,0.461008433697784,0.1826164885211552,0.23895755237827676,0.12515939602189935,0.42157404089943196,0.057457092499255846,0.3641169484001761
gene_17920,0.33614431926431043,0.17928395299436733,0.09940997018790859,0.11873338387401428,0.15686036626994307,0.2367343490764018,0.45487770313832465,0.07987398280645874,0.2980173368683816,0.21814335406192287
gene_19373,0.35291099317893126,0.31807099700441854,0.011061195994531224,0.798785411487328,0.03483999617451272,0.36397218917346247,0.44587441830839675,0.32913219299894975,0.48071441448290947,0.8098466074818592
gene_6733,0.7155595353953986,0.15079811821263084,0.0024187918969839767,0.004059645779700249,0.5647614171827677,0.7179783272923825,0.7114998896156983,0.1532169101096148,0.1467384724329306,0.006478437676684226
gene_19148,0.6854150019840265,0.13396375054538448,0.11765848565753434,0.3205165672222072,0.551451251438642,0.5677565163264922,0.3648984347618193,0.01630526488785014,0.18655281667682272,0.20285808156467286
gene_19153,0.7457719737214499,0.006117842627121129,0.0004674918711267198,0.4110919324225964,0.751889816348571,0.745304481850323,0.3346800412988534,0.006585334498247849,0.4172097750497175,0.4106244405514697
gene_203,0.0995691922496508,0.08937217361136329,0.5863361356284285,0.06346269788925968,0.1889413658610141,0.6859053278780792,0.16303189013891048,0.49696396201706516,0.025909475722103614,0.5228734377391688
gene_4866,0.03447026211803558,0.12684821689884143,0.5193365466906283,0.21884220158920173,0.09237795478080585,0.4848662845725928,0.18437193947116615,0.39248832979178694,0.0919939846903603,0.30049434510142664
gene_440,0.55500789148008,0.018981793580581496,0.2811433202448578,0.028312282889964346,0.5739896850606615,0.2738645712352222,0.5833201743700444,0.30012511382543927,0.00933048930938285,0.3094556031348221
gene_12995,0.12777356842049634,0.0006933103142865646,0.8292404448958255,0.01826262769034508,0.12708025810620976,0.7014668764753291,0.10951094073015126,0.828547134581539,0.017569317376058515,0.8109778172054805
gene_15899,0.006373111170019504,0.5658259360160488,0.00756607740367333,0.009217407326812699,0.5721990471860684,0.0011929662336538256,0.0028442961567931935,0.5733920134197222,0.5750433433428616,0.0016513299231393679
gene_16342,0.7009147180946399,0.0048451730048056085,0.11413404654851242,0.34134529774433964,0.6960695450898342,0.5867806715461275,0.35956942035030026,0.10928887354370681,0.336500124739534,0.2272112511958272
gene_11388,0.29531663992759405,0.18566564898261378,0.39291320596181495,0.12448740338746608,0.10965099094498024,0.6882298458894089,0.17082923654012794,0.5785788549444287,0.061178245595147715,0.517400609349281
gene_17905,0.4960390701966919,0.5187730135419114,0.5086319623926563,0.5673109684334083,0.022733943345219547,0.012592892195964371,0.07127189823671642,0.010141051149255176,0.04853795489149688,0.05867900604075205
gene_11249,0.056734586074978305,0.414243923308627,0.005015988828358603,0.35535562116143204,0.3575093372336487,0.06175057490333691,0.2986210350864537,0.4192599121369856,0.05888830214719498,0.3603716099897906
gene_219,0.7996019197007757,0.0008287587201790264,0.0030955068075163537,0.0052053187800232634,0.8004306784209547,0.7965064128932593,0.8048072384807989,0.00392426552769538,0.004376560059844237,0.008300825587539617
gene_4476,0.3927233416646886,0.35059780701805676,0.13328958523491952,0.24721757614490672,0.7433211486827453,0.25943375642976907,0.14550576551978184,0.4838873922529763,0.5978153831629635,0.1139279909099872
gene_13916,0.49119270987980385,0.036667220417231916,0.1554914290793371,0.21144152723855036,0.45452548946257193,0.6466841389591409,0.7026342371183542,0.19215864949656902,0.24810874765578228,0.05595009815921326
gene_16169,0.7560937616855706,0.03240720784024807,0.05597859117410984,0.02494363505714243,0.7885009695258186,0.7001151705114608,0.7311501266284282,0.0883857990143579,0.0573508428973905,0.03103495611696741
gene_11346,0.17812797493085664,0.3025341868957508,0.21524737441507363,0.7837613255309929,0.12440621196489415,0.037119399484217,0.6056333506001361,0.08728681248067716,0.481227138635242,0.5685139511159192
gene_19151,0.7230098546599509,0.07285192705239892,0.09721495035664102,0.17009025780597883,0.650157927607552,0.62579490430331,0.5529195968539721,0.0243630233042421,0.09723833075357992,0.07287530744933782
gene_1510,0.7255146048660777,0.07115466655977751,0.014153294255276616,0.018599036116019707,0.6543599383063001,0.711361310610801,0.7069155687500579,0.05700137230450089,0.0525556304437578,0.004445741860743091
gene_7234,0.3379510735204027,0.3103000238927074,0.2154517418801321,0.19752539708892752,0.027651049627695302,0.5534028154005348,0.1404256764314752,0.5257517657728396,0.11277462680377988,0.41297713896905963
gene_6593,0.5460094282646584,0.0423787103483233,0.12283871820977299,0.21795850746917378,0.5036307179163351,0.6688481464744314,0.32805092079548465,0.1652174285580963,0.17557979712085048,0.34079722567894677
gene_16132,0.6753572450441279,0.036920573244208554,0.00820820328989708,0.011077979942480786,0.6384366717999193,0.6835654483340249,0.664279265101647,0.04512877653410564,0.025842593301727772,0.019286183232377865
gene_7489,0.4464809649573279,0.16568779816958376,0.09124072037646705,0.03415407213415739,0.28079316678774413,0.35524024458086084,0.48063503709148525,0.07444707779311671,0.19984187030374115,0.12539479251062444
gene_4160,0.17296042142581075,0.23018151532767162,0.022305263058468472,0.27303685591632054,0.05722109390186084,0.15065515836734228,0.10007643449050975,0.20787625226920314,0.04285534058864891,0.25073159285785207
gene_6370,0.2649442806204392,0.2413814490093914,0.03605715160973727,0.02030209599376681,0.023562831611047774,0.30100143223017645,0.24464218462667237,0.2774386006191287,0.2210793530156246,0.05635924760350408
gene_9254,0.31727939108388264,0.2866817241478064,0.046124502241058685,0.36993804002204855,0.03059766693607624,0.27115488884282396,0.05265864893816591,0.24055722190674772,0.08325631587424215,0.32381353778098987
gene_19159,0.6948725901961715,0.0688337006847333,0.02889630961902704,0.31436018973585933,0.6260388895114382,0.7237688998151985,0.38051240046031215,0.09773001030376033,0.24552648905112606,0.3432564993548864
gene_4567,0.40534343893394753,0.12028124712917154,0.3311246832302668,0.3430624855361535,0.5256246860631191,0.07421875570368074,0.06228095339779406,0.4514059303594383,0.463343732665325,0.011937802305886674
gene_9169,0.22508986313229795,0.1721948285357942,0.4127028281633544,0.1364957348538861,0.39728469166809216,0.6377926912956523,0.36158559798618406,0.2405079996275602,0.0356990936819081,0.2762070933094683
gene_11903,0.0032212225297885734,0.843356361291255,0.22526303389432079,0.24989044849330216,0.8401351387614664,0.22204181136453222,0.2466692259635136,0.6180933273969342,0.5934659127979529,0.02462741459898138
gene_17109,0.4878517660786751,0.07356753098780222,0.19741340942421837,0.17154759650197604,0.41428423509087287,0.6852651755028935,0.31630416957669905,0.2709809404120206,0.09798006551417382,0.3689610059261944
gene_5453,0.5779972880925147,0.3800038134374215,0.7713395522926485,0.53873059323879,0.1979934746550932,0.19334226420013378,0.03926669485372469,0.391335738855227,0.1587267798013685,0.23260895905385848
gene_15586,0.1725409647923201,0.3626205939507677,0.20340675467831673,0.3849287965572742,0.1900796291584476,0.030865789885996642,0.2123878317649541,0.15921383927245095,0.022308202606506504,0.18152204187895746
gene_9225,0.3910892846145584,0.3503173635210748,0.0617966015202151,0.42965506631456984,0.0407719210934836,0.32929268309434334,0.03856578170001143,0.28852076200085974,0.07933770279349503,0.36785846479435474
gene_9529,0.19695287352520316,0.1847897580029876,0.09818767416945312,0.7760035225361205,0.01216311552221555,0.09876519935575004,0.5790506490109173,0.08660208383353449,0.5912137645331328,0.6778158483666673
gene_6369,0.29442275517995037,0.43106731991566555,0.008033531135647323,0.06542345934982907,0.13664456473571518,0.3024562863155977,0.2289992958301213,0.43910085105131286,0.3656438605658365,0.0734569904854764
gene_11358,0.3995624502592453,0.3736969310037082,0.27222841607813897,0.369030905294893,0.02586551925553711,0.12733403418110634,0.0305315449643523,0.10146851492556924,0.004666025708815191,0.09680248921675405
gene_7792,0.6178822954159187,0.3333631801804732,0.07394564293277381,0.5849396666759594,0.2845191152354455,0.5439366524831448,0.032942628739959234,0.2594175372476994,0.25157648649548625,0.5109940237431856
gene_13976,0.0019867968242439924,0.001436028367590555,0.843860198054604,0.29510894095792983,0.0034228251918345474,0.845846994878848,0.29709573778217385,0.8424241696870134,0.2936729125903393,0.5487512570966742
gene_706,0.478198311895192,0.5274179872101201,0.4005225064468464,0.5274179872101201,0.04921967531492812,0.0776758054483456,0.04921967531492812,0.12689548076327373,0.0,0.12689548076327373
gene_220,0.7814014529970185,0.0012596716992776475,0.0007204701958344736,0.0013707461524718424,0.7801417812977408,0.7806809828011839,0.7800307068445466,0.0005392015034431739,0.00011107445319419491,0.0006502759566373688
gene_18135,0.007638166376614247,0.0014747375767098121,0.7534320727700627,0.005052140187709501,0.009112903953324059,0.761070239146677,0.002586026188904746,0.751957335193353,0.006526877764419313,0.7584842129577722
gene_11566,0.6506686773572805,0.09285096906843515,0.03897283186912573,0.041884767369377934,0.7435196464257157,0.6896415092264063,0.6925534447266585,0.05387813719930943,0.050966201699057224,0.002911935500252205
gene_17145,0.14991838091566495,0.4617300411990277,0.19539196289036315,0.5563801991675518,0.3118116602833627,0.04547358197469817,0.40646181825188676,0.26633807830866457,0.09465015796852405,0.3609882362771886
gene_8801,0.6649043786222758,0.014937536132895973,0.031246419251279342,0.0755014232766598,0.6499668424893799,0.6961507978735552,0.7404058018989356,0.046183955384175315,0.09043895940955578,0.04425500402538046
gene_11353,0.05064147476283396,0.0047450891163599435,0.2207670729956997,0.6419671910247622,0.04589638564647402,0.2714085477585336,0.6926086657875962,0.22551216211205963,0.6467122801411221,0.42120011802906254
gene_19313,0.6279423276320176,0.4526699210809014,0.8345982211225336,0.5587714537180742,0.17527240655111614,0.20665589349051594,0.06917087391394339,0.3819283000416321,0.10610153263717276,0.2758267674044593
gene_4422,0.21174218756176902,0.5328971163288079,0.0795255894477511,0.38566621904332377,0.3211549287670389,0.13221659811401792,0.17392403148155477,0.4533715268810568,0.1472308972854841,0.3061406295955727
gene_134,0.46391781353331074,0.307429998699029,0.11477107376630233,0.5223300516864361,0.15648781483428176,0.3491467397670084,0.05841223815312535,0.19265892493272663,0.2149000529874071,0.40755897792013374
gene_7896,0.6320894357411602,0.5562465183239885,0.03138467530580684,0.7046971773161429,0.07584291741717164,0.6007047604353534,0.07260774157498273,0.5248618430181817,0.14845065899215437,0.6733125020103361
gene_14818,0.39503856492035594,0.0064166228697712475,0.008411480766604276,0.46403557584086413,0.3886219420505847,0.38662708415375163,0.0689970109205082,0.001994857896833029,0.4576189529710929,0.4556240950742598
gene_7395,0.0746476717484797,0.2508014680629964,0.07534323620937267,0.6298338539896332,0.3254491398114761,0.14999090795785236,0.704481525738113,0.17545823185362375,0.3790323859266368,0.5544906177802605
gene_2277,0.3045649739864559,0.1053964718973574,0.15071316109307636,0.3050993676995135,0.4099614458838133,0.15385181289337954,0.000534393713057621,0.25610963299043377,0.4104958395968709,0.15438620660643715
gene_15895,0.0007683219099268394,0.7761589437048886,0.07619317400095409,0.04955218867489464,0.7769272656148154,0.07696149591088093,0.05032051058482148,0.6999657697039344,0.726606755029994,0.02664098532605945
gene_4031,0.43160448016209113,0.1778030022550019,0.4886840226126319,0.19006474178766225,0.25380147790708923,0.057079542450540754,0.24153973837442888,0.31088102035763,0.012261739532660354,0.29861928082496964
gene_7943,0.02064719548985583,0.15911237747329263,0.23391562705037267,0.3412024886821838,0.1384651819834368,0.2545628225402285,0.3618496841720396,0.39302800452366526,0.5003148661554764,0.10728686163181111
gene_3869,0.28721005941295885,0.28676039922411345,0.179141099956673,0.2882924865984441,0.00044966018884541256,0.10806895945628588,0.0010824271854852074,0.10761929926744046,0.00153208737433062,0.10915138664177108
gene_9467,0.2365701459147795,0.23391057032632845,0.045830046754421594,0.30464288956938024,0.470480716241108,0.28240019266920113,0.5412130354841598,0.18808052357190685,0.07073231924305179,0.25881284281495864
gene_16337,0.6372114505112833,0.04865254202016199,0.04636162763831157,0.734000073237591,0.5885589084911212,0.5908498228729717,0.09678862272630773,0.0022909143818504174,0.685347531217429,0.6876384455992794
gene_16246,0.7358836302975249,0.019568577818456293,0.09602379959577816,0.06888574444899781,0.7554522081159812,0.8319074298933031,0.8047693747465228,0.07645522177732186,0.049317166630541524,0.02713805514678034
gene_2506,0.06679209252170676,0.5267754603375225,0.09588747950561607,0.19287594492109653,0.4599833678158157,0.16267957202732283,0.12608385239938977,0.6226629398431386,0.333899515416426,0.2887634244267126
gene_12568,0.18968826104869907,0.1242262762901244,0.6747153917301343,0.10391059162357918,0.31391453733882346,0.48502713068143516,0.08577766942511988,0.7989416680202586,0.22813686791370358,0.5708048001065551
gene_16392,0.7308397405930956,0.023383011349714745,0.06984638921918038,0.017931955990825484,0.7074567292433809,0.6609933513739152,0.7487716965839211,0.046463377869465625,0.04131496734054023,0.08777834521000585
gene_16402,0.5783705131176144,0.21212673100849527,0.17918867627851348,0.008988647557003536,0.3662437821091191,0.3991818368391009,0.5873591606746179,0.03293805472998179,0.22111537856549882,0.18817732383551702
gene_7490,0.533884940899303,0.18658066170991355,0.00030439972522461334,0.054495626239756886,0.34730427918938944,0.5335805411740784,0.5883805671390598,0.18627626198468894,0.24107628794967045,0.0548000259649815
gene_4617,0.5448735398414528,0.3826147424755333,0.8656329662487338,0.577841370227404,0.16225879736591953,0.32075942640728095,0.03296783038595119,0.4830182237732005,0.19522662775187072,0.28779159602132975
gene_4737,0.6313677738593473,0.22997346803520516,0.2948984565712275,0.6372552700930162,0.40139430582414215,0.33646931728811985,0.00588749623366891,0.0649249885360223,0.40728180205781106,0.34235681352178876
gene_15894,0.005411479262093566,0.7324565407383463,0.024150766880333727,0.19899685969053754,0.7270450614762528,0.029562246142427293,0.19358538042844398,0.7566073076186801,0.5334596810478088,0.22314762657087128
gene_13084,0.42195212587432823,0.07109845404046983,0.06142588510348357,0.44240151121437427,0.49305057991479806,0.4833780109778118,0.020449385340046033,0.009672568936986259,0.5134999652548441,0.5038273963178579
gene_5836,0.2561259319216854,0.13319292205766387,0.17779078333022186,0.21421208309995293,0.3893188539793493,0.4339167152519073,0.47033801502163836,0.044597861272558006,0.08101916104228905,0.03642129976973105
gene_9652,0.5326383874859019,0.47569095473977174,0.33263864884327576,0.6604024088854115,0.05694743274613015,0.1999997386426261,0.1277640213995096,0.14305230589649595,0.18471145414563975,0.3277637600421357
gene_3921,0.755640736325356,0.08180027018402534,0.0036764970307997663,0.7579695150260747,0.6738404661413306,0.7593172333561558,0.002328778700718681,0.08547676721482511,0.6761692448420493,0.7616460120568744
gene_2248,0.43616879324129015,0.375823272262589,0.05061735536149409,0.48013115710154186,0.060345520978701175,0.38555143787979607,0.0439623638602517,0.3252059169010949,0.10430788483895287,0.4295138017400478
gene_18383,0.18876299750314207,0.4611074254276415,0.03904761835679643,0.5543651564361967,0.6498704229307836,0.2278106158599385,0.7431281539393387,0.42205980707084506,0.09325773100855517,0.5153175380794002
gene_19648,0.01153934973814888,0.4916034349709423,0.04583001791632596,0.05558885312959267,0.5031427847090911,0.03429066817817708,0.04404950339144379,0.5374334528872683,0.547192288100535,0.00975883521326671
gene_18753,0.3735525046176595,0.29952526277549596,0.35674592454552195,0.3183918796450439,0.07402724184216355,0.7302984291631814,0.05516062497261562,0.6562711873210179,0.018866616869547936,0.6751378041905658
gene_3737,0.031231970787715238,0.004797024550453395,0.6962236169732405,0.05055937263574216,0.026434946237261843,0.7274555877609558,0.019327401848026924,0.7010206415236939,0.04576234808528877,0.7467829896089827
gene_357,0.4350416702472923,0.46987628719297686,0.4414135829987145,0.449092216567011,0.03483461694568459,0.006371912751422265,0.014050546319718717,0.028462704194262327,0.020784070625965875,0.007678633568296452
gene_7496,0.14585911444986666,0.054840904000791446,0.015093544973457718,0.2181990578282501,0.2007000184506581,0.16095265942332437,0.36405817227811677,0.03974735902733373,0.16335815382745866,0.2031055128547924
gene_5017,0.04432951415514502,0.43398829423628493,0.02635822366954768,0.5254660666592229,0.38965878008113985,0.01797129048559734,0.48113655250407783,0.4076300705667372,0.09147777242293798,0.4991078429896752
gene_13998,0.5611540251927393,0.15843732973891772,0.03249772416485011,0.6665872595104435,0.40271669545382155,0.5286563010278892,0.10543323431770424,0.12593960557406758,0.5081499297715257,0.6340895353455934
gene_4598,0.41202887951141665,0.31841141963130304,0.3986822263712248,0.4284097661322866,0.0936174598801136,0.01334665314019183,0.016380886620869943,0.08027080673992176,0.10999834650098353,0.029727539761061773
gene_15591,0.014585733351031343,0.5346309459660652,0.014143141440671669,0.01991267695967253,0.5200452126150338,0.02872887479170301,0.03449841031070387,0.5487740874067368,0.5545436229257377,0.00576953551900086
gene_6935,0.5464322588543155,0.12543764285835307,0.10088705721796871,0.5147792375277633,0.4209946159959624,0.44554520163634675,0.03165302132655212,0.02455058564038437,0.38934159466941026,0.41389218030979463
gene_13413,0.06420063023532219,0.24834879963463136,0.07922844958148328,0.3064019976796221,0.18414816939930917,0.015027819346161098,0.24220136744429993,0.16912035005314807,0.05805319804499076,0.22717354809813883
gene_4178,0.04026263736543596,0.29936419003689924,0.739185461572911,0.03839425751144426,0.3396268274023352,0.779448098938347,0.0018683798539917001,0.4398212715360118,0.3377584475483435,0.7775797190843553
gene_17664,0.025798453355303924,0.02588909294582123,0.6000450430017328,0.07583692442353096,9.063959051730519e-05,0.5742465896464288,0.10163537777883488,0.5741559500559116,0.10172601736935219,0.6758819674252637
gene_4247,0.25856939615859403,0.18135029275051587,0.3481623873854311,0.26031920183718066,0.07721910340807815,0.6067317835440251,0.0017498056785866384,0.529512680135947,0.07896890908666479,0.6084815892226118
gene_8024,0.0778888121186917,0.4101279373831732,0.5503144810516343,0.6571906709833717,0.4880167495018649,0.628203293170326,0.7350794831020634,0.14018654366846103,0.24706273360019848,0.10687618993173745
gene_9051,0.23944173272421634,0.005859541794589029,0.3264193619924878,0.1441402449640964,0.24530127451880537,0.5658610947167041,0.09530148776011996,0.32055982019789875,0.14999978675868542,0.47055960695658416
gene_7505,0.22554476128464207,0.027805568681103066,0.00841945757944218,0.03252532569494859,0.197739192603539,0.23396421886408425,0.19301943558969348,0.036225026260545246,0.004719757013845527,0.04094478327439077
gene_18381,0.22597371059501326,0.1805681777417361,0.4118434582351303,0.23144013521088763,0.40654188833674937,0.6378171688301435,0.4574138458059009,0.2312752804933942,0.05087195746915152,0.18040332302424267
gene_3645,0.12027417904377573,0.2722081753629736,0.198306965818118,0.6245433505493825,0.3924823544067493,0.3185811448618937,0.7448175295931582,0.07390120954485557,0.3523351751864089,0.42623638473126446
gene_1554,0.29086525821956083,0.13470849354560943,0.2892259967514146,0.21006256778342042,0.1561567646739514,0.5800912549709754,0.08080269043614041,0.423934490297024,0.07535407423781099,0.499288564534835
gene_16372,0.5100201676039653,0.3185524865297104,0.576777160347195,0.11253956045564051,0.19146768107425483,0.06675699274322966,0.3974806071483247,0.2582246738174845,0.2060129260740699,0.4642375998915544
gene_1858,0.8502376470281849,0.19049457472007658,0.005899400655448637,0.09295083300126579,0.6597430723081084,0.8561370476836336,0.7572868140269191,0.19639397537552522,0.09754374171881079,0.09885023365671443
gene_4205,0.25816577600024765,0.240771367813508,0.0521965077238748,0.2235118695730029,0.01739440818673965,0.31036228372412245,0.48167764557325055,0.2929678755373828,0.4642832373865109,0.1713153618491281
gene_19913,0.6412058206944089,0.47539149377586243,0.8209501240022002,0.5687129866846528,0.16581432691854647,0.17974430330779134,0.07249283400975615,0.3455586302263378,0.09332149290879033,0.2522371373175475
gene_1410,0.3899235058075742,0.18018095346573934,0.15473170789587204,0.2983883613008508,0.5701044592733135,0.5446552137034462,0.688311867108425,0.0254492455698673,0.11820740783511144,0.14365665340497874
gene_3440,0.08331603112214583,0.24368573889551803,0.12669766632764418,0.8078211270535146,0.1603697077733722,0.04338163520549834,0.7245050959313688,0.11698807256787386,0.5641353881579966,0.6811234607258705
gene_5667,0.2607282241947206,0.11365074302948018,0.01147671686048473,0.8925228743404885,0.1470774811652404,0.24925150733423584,0.631794650145768,0.10217402616899546,0.7788721313110083,0.8810461574800038
gene_19446,0.49445474713049975,0.39659793949704,0.4685848430853539,0.6078859345929051,0.09785680763345975,0.025869904045145803,0.11343118746240538,0.07198690358831394,0.21128799509586513,0.13930109150755118
gene_2639,0.5253584937617117,0.37755902336569963,0.1324683596324968,0.5049657820930478,0.14779947039601204,0.6578268533942084,0.020392711668663854,0.5100273829981964,0.1274067587273482,0.6374341417255446
gene_13217,0.3966837961542791,0.30089222591440645,0.30204427583936416,0.13156613612391355,0.6975760220686856,0.6987280719936433,0.5282499322781926,0.001152049924957682,0.16932608979049293,0.17047813971545062
gene_15668,0.42541011989215916,0.30350248279633785,0.3168227566022547,0.07209570220349149,0.728912602688497,0.10858736328990448,0.49750582209565064,0.6203252393985925,0.23140678059284636,0.38891845880574616
